title,summary,url,annotation
Cronk ny Merriu,"Cronk ny Merriu (English: Hill of the Dead), located close to Port Grenaugh, is one of the remains of promontory forts in the Isle of Man. Cronk ny Merriu was previously considered by historians to be a prehistoric burial place due to its large grass-covered bank and name, literally translating to ""Hill of the Dead"". The bank and ditch created a defensive promontory fort at Cronk ny Merriu. Later, a rectangular building of Norse style and layout stood here, part of a system of coastal lookout posts used to protect the coastline and to police beach markets. Excavations of Cronk ny Merriu show that there was very little domestic activity, and that the Norse building likely didn't have permanent residency. It's suggested that the longhouse was primarily a building for those at nearby forts to shelter from harsh weather, rather than a place of defence itself. Although no scientific dating has been done, due to the similarities with fortified headlands throughout the Anglo-Celtic isles, archeologists strongly believe that this site dates back to the Celtic Iron Age.
Several of the lookout posts, especially in Santon, where Cronk ny Merriu is situated, can be visited using the coastal footpath. The posts were protected with a deep ditch and a rampart strengthed by large stones on their vulnerable landward side. There'd also be a heavily protected gateway, with ramparts built up on either side, for those seeking shelter in the fort.
The Scandinavians who arrived in Mann in the eighth and ninth centuries sometimes re-used these Iron Age promontory forts, often obliterating the old domestic quarters with their characteristic rectangular houses; the example at Cronk ny Merriu has been used as the basis of the reconstruction of the House of Manannan museum in Peel.

",https://en.wikipedia.org/wiki/Cronk_ny_Merriu,Not an Event
Parastrophia,"Parastrophia is a genus of minute sea snails, marine gastropod molluscs or micromollusks in the family Caecidae.

",https://en.wikipedia.org/wiki/Parastrophia,Not an Event
Dryad-class torpedo gunboat,"The Dryad-class torpedo gunboat was the last class of torpedo gunboat built for the Royal Navy.  This type of vessel was rapidly replaced by the faster torpedo boat destroyer, and all of the class were converted to minesweepers during World War I, with the exception of Hazard, which became a submarine depot ship.",https://en.wikipedia.org/wiki/Dryad-class_torpedo_gunboat,Not an Event
Servante,"A domestic worker is a person who works within a residence and performs a variety of household services for an individual, from providing cleaning and household maintenance, or cooking, laundry and ironing, or care for children and elderly dependents, and other household errands. The term ""domestic service"" applies to the equivalent occupational category. In traditional English contexts, such a person was said to be ""in service"".
Some domestic workers live within their employer's household. In some cases, the contribution and skill of servants whose work encompassed complex management tasks in large households have been highly valued. However, for the most part, domestic work tends to be demanding and is commonly considered to be undervalued, despite often being necessary. Although legislation protecting domestic workers is in place in many countries, it is often not extensively enforced. In many jurisdictions, domestic work is poorly regulated and domestic workers are subject to serious abuses, including slavery.
Servant is an older English word for ""domestic worker"", though not all servants worked inside the home. Domestic service, or the employment of people for wages in their employer's residence, was sometimes simply called ""service"" and has often been part of a hierarchical system. In Britain, a highly developed system of domestic service peaked towards the close of the Victorian era (a period known in the United States as the Gilded Age and in France as the Belle Époque), perhaps reaching its most complicated and rigidly structured state during the Edwardian period which reflected the limited social mobility before World War I.",https://en.wikipedia.org/wiki/Domestic_worker,Not an Event
Neukloster station,"Neukloster (German: Bahnhof or Haltestelle Neukloster) is a rapid transit train station, located in Neukloster, a village now part of the town Buxtehude, Lower Saxony. The trains of the Hamburg S-Bahn serve the station with the line S5 from Elbgaustraße station via central station to Stade.",https://en.wikipedia.org/wiki/Neukloster_station,Not an Event
Ferdows,"Ferdows (Persian: فردوس) is a city in the Central District of Ferdows County, South Khorasan province, Iran, serving as capital of both the county and the district. It is about 345 kilometres (214 mi) south of Mashhad and 200 km northwest of Birjand. Ferdows is on the main axis connecting Yazd, Kerman, Isfahan, Bushehr, Hormozgan and Fars provinces to Mashhad. Ferdows city is 1293 meters above sea level. 

",https://en.wikipedia.org/wiki/Ferdows,Not an Event
Roman Catholic Diocese of Nuevo Casas Grandes,"The Roman Catholic  Diocese of Nuevo Casas Grandes (Latin: Dioecesis Neograndicasensis) is a suffragan diocese of the Archdiocese of Chihuahua, in Mexico. It was created as a territorial prelature in 1977 and elevated in 2000. It has an area of 36,320, a population of 149,000, a Catholic population of 130,000, 37 priests, and 45 religious.",https://en.wikipedia.org/wiki/Roman_Catholic_Diocese_of_Nuevo_Casas_Grandes,Not an Event
Wedding tackle,,https://en.wikipedia.org/wiki/Wedding_tackle,Not an Event
Lauter Valley Railway,"The Lauter Valley Railway (German: Lautertalbahn) is a branch line  in the German state of Rhineland-Palatinate. It runs from Kaiserslautern along the Lauter river to Lauterecken. The railway, which was opened in 1883, has only regional importance. Deutsche Bundesbahn planned in the 1980s to close the line. Its existence has now been secured since the establishment of Deutsche Bahn. While freight traffic was discontinued in the 1990s, there has been growth in passenger demand.",https://en.wikipedia.org/wiki/Lauter_Valley_Railway,Not an Event
Flucytosine,"Flucytosine, also known as 5-fluorocytosine (5-FC), is an antifungal medication. It is specifically used, together with amphotericin B, for serious Candida infections and cryptococcosis. It may be used by itself or with other antifungals for chromomycosis. Flucytosine is used by mouth and by injection into a vein.
Common side effects include bone marrow suppression, loss of appetite, diarrhea, vomiting, and psychosis. Anaphylaxis and other allergic reactions occasionally occur. It is unclear if use in pregnancy is safe for the baby. Flucytosine is in the fluorinated pyrimidine analogue family of medications. It works by being converted into fluorouracil inside the fungus, which impairs its ability to make protein.
Flucytosine was first made in 1957. It is on the World Health Organization's List of Essential Medicines. As of 2016, in the United States the medication cost about US$2,000 per day while in the United Kingdom it is about US$22 per day. It is not available in much of the developing world.",https://en.wikipedia.org/wiki/Flucytosine,Not an Event
List of programs broadcast on Nickelodeon (Russia and CIS),"This is a list of programs broadcast on Nickelodeon (Russia) until closing. It does not include programs from sister channels nor other countries.

",https://en.wikipedia.org/wiki/List_of_programs_broadcast_on_Nickelodeon_(Russia_and_CIS),Not an Event
"Den Ham, Westerkwartier",Den Ham is a linear village in the municipality of Westerkwartier in the Netherlands province Groningen. The village lies on the road from Aduard to Saaksum.,"https://en.wikipedia.org/wiki/Den_Ham,_Westerkwartier",Not an Event
Black pod disease,"Black pod disease is a fungal disease of Cocoa trees. It is mostly found in tropical areas where cocao trees grow, and its spores are spread via the heavy rainfalls that can occur in tropical climates. Annually, the pathogen can cause a yield loss of up to 1/3, and up to 10% of total trees can be lost completely.
The pathogen can be found anywhere on the cocoa trees, but is most notable for the black mummified appearance it gives to the fruit of the cocoa tree. Preventing the spread of the pathogen prior to infection is the best means of control. The pathogen can be greatly reduced if leaf litter is allowed to stay on the ground, otherwise, chemical control can be used for more severe cases.",https://en.wikipedia.org/wiki/Black_pod_disease,Not an Event
2024–25 Granada CF season,"The 2024–25 season is the 94th season in the history of the Granada CF, and the club's first season back in the Segunda División. In addition to the domestic league, the team is scheduled to participate in the Copa del Rey.

",https://en.wikipedia.org/wiki/2024%E2%80%9325_Granada_CF_season,Event
