title,summary,url
"Oakland Township, Susquehanna County, Pennsylvania","Oakland Township is a township in Susquehanna County, Pennsylvania, United States. The population was 492 at the 2020 census.","https://en.wikipedia.org/wiki/Oakland_Township,_Susquehanna_County,_Pennsylvania"
Alatyrsky District,"Alatyrsky District  (Russian: Ала́тырский райо́н; Chuvash: Улатăр районӗ, Ulatăr rayonĕ) is an administrative and municipal district (raion), one of the twenty-one in the Chuvash Republic, Russia. It is located in the south of the republic. The area of the district is 1,940 square kilometers (750 sq mi).  Its administrative center is the town of Alatyr (which is not administratively a part of the district). Population: 17,244 (2010 Census); 21,630 (2002 Census); 26,007 (1989 Soviet census).

",https://en.wikipedia.org/wiki/Alatyrsky_District
Shorea palembanica,"Shorea palembanica (called, along with some other species in the genus Shorea, light red meranti) is a species of plant in the family Dipterocarpaceae. It is a tree found in Peninsular Malaysia and Borneo. It is threatened by habitat loss.",https://en.wikipedia.org/wiki/Shorea_palembanica
Wheelchair fencing at the 2012 Summer Paralympics – Men's foil A,The men's individual foil A at the 2012 Summer Paralympics in London took place on 4 September 2012 at ExCeL Exhibition Centre. This class is for athletes who have good trunk control and their fencing arm is not affected by their impairment.,https://en.wikipedia.org/wiki/Wheelchair_fencing_at_the_2012_Summer_Paralympics_%E2%80%93_Men%27s_foil_A
Inatsisartut,"The Inatsisartut (Greenlandic: Inatsisartut, lit. 'those who make the law'; Greenlandic pronunciation: [inatt͡sisɑtːʉt] Danish: Landstinget, lit. 'the land's-thing of Greenland'), also known as the Parliament of Greenland in English, is the unicameral parliament (legislative branch) of Greenland, an autonomous territory in the Danish Realm. Established in 1979, it meets in Inatsisartut, on the islet of Nuuk Center in central Nuuk.
There are 31 members, who are elected for four-year periods by proportional representation.",https://en.wikipedia.org/wiki/Inatsisartut
Botswana at the 2021 Summer World University Games,"Botswana competed at the 2021 Summer World University Games in Chengdu, China held from 28 July to 8 August 2023.",https://en.wikipedia.org/wiki/Botswana_at_the_2021_Summer_World_University_Games
No Rules: Get Phat,"No Rules: Get Phat is an action video game developed by Flying Tiger Development and published by TDK Mediactive for the Game Boy Advance. It was released on November 26, 2001 in North America and on November 30, 2001 in Europe.

",https://en.wikipedia.org/wiki/No_Rules:_Get_Phat
Eremobia,Eremobia is a genus of moths of the family Noctuidae.,https://en.wikipedia.org/wiki/Eremobia
Cirsium perplexans,"Cirsium perplexans is a species of flowering plant in the family Asteraceae known by the common names Rocky Mountain thistle and Adobe Hills thistle. It is endemic to Colorado in the United States, where it occurs in the Colorado and Gunnison River Valleys in the Rocky Mountains.
This species is a biennial herb growing up to one meter tall from a taproot. The stems are coated thinly in webby fibers. The leaves are up to 30 centimeters long by 6 wide. They are sometimes unlobed but have toothed margins. The leaves have woolly fibers, especially on the undersides. The flower heads contain long lavender or purplish florets. The fruit is an achene which may exceed 2 centimeters in length including its pappus.
This species is found in western Colorado, usually on open outcrops of clay-based soils called ""adobe hills"". Habitat types include pinyon-juniper woodland, sagebrush, saltbrush, and shrublands. Dominant plant species include Pinus edulis (pinyon pine), Juniperus osteosperma (Utah juniper), Artemisia tridentata (big sagebrush), Artemisia tridentata ssp. wyomingensis (Wyoming sagebrush), Atriplex confertifolia (saltbush), Amelanchier utahensis (Utah serviceberry), and Quercus gambelii (Gambel's oak). The thistle grows in open areas that are sparsely vegetated. It can tolerate some disturbance and may occur on roadsides.
The main threat to this species is probably biological pest control agents released to control non-native thistle species. For example, the weevil Rhinocyllus conicus was released to control musk thistle, Carduus nutans, but once in the wild it also attacked many native species, including native thistles such as C. perplexans. The weevil Larinus planus has been released near the habitat of C. perplexans for the biological control of Cirsium arvense. It is not yet known if this weevil will attack C. perplexans. In addition, herbicides used to control invasive thistles may harm native species.
Other threats include excessive disturbance of the habitat. The thistle can tolerate some disturbance but off-road vehicle use can cause extensive degradation of the habitat. Road traffic may also be destructive. Introduced species of plants may be a threat, including Bromus inermis (smooth brome) and Melilotus officinalis (yellow sweet clover).",https://en.wikipedia.org/wiki/Cirsium_perplexans
Siura,"Siura is a village in Jaunpur, Uttar Pradesh, India.",https://en.wikipedia.org/wiki/Siura
Open by default,"Open by Default, as widely used in the contexts of Open Government and Open Data, is the principle in which government makes its data accessible to the public by default, unless there is a sufficient justification to explain that greater public interest may be at stake, as a result of disclosure. Since the principle empowers the public's right to know and capacity to oversee government activities, it is closely associated with government transparency, civic engagement, and e-governance in organizing public life. In many cases, the principle is accompanied with the technological commitment to create ""metadata standardization for all datasets, publication of a machine-readable data catalogue or inventory of both released and to-be released datasets ... (and) use of open licenses.""",https://en.wikipedia.org/wiki/Open_by_default
HBP1,"HMG-box transcription factor 1, also known as HBP1, is a human protein.",https://en.wikipedia.org/wiki/HBP1
2020 Charlotte Independence season,"The 2020 Charlotte Independence season was the club's sixth season of existence, and their sixth in the USL Championship (USLC), the second tier of American soccer.  This article covers the period from November 18, 2019, the day after the 2019 USLC Playoff Final, to the conclusion of the 2020 USLC Playoff Final, scheduled for November 12–16, 2020.",https://en.wikipedia.org/wiki/2020_Charlotte_Independence_season
Orient (1814 ship),"Orient was launched in 1814 at Calcutta. She sailed to England and from then on was based there. She traded with India into the 1830s. She participated in a naval punitive expedition in 1819, and performed four voyages for the British East India Company. From the 1840s she continued to sail widely until she was condemned in 1865 and sold for breaking up.",https://en.wikipedia.org/wiki/Orient_(1814_ship)
Baden High School,"Baden High School is a public continuation high school in the city of South San Francisco, California.  The school is part of the South San Francisco Unified School District.
The school is named for the Baden neighborhood of South San Francisco, formerly the town of Baden before South San Francisco was incorporated.
The school serves approximately 100 students. Specialized programs include a Regional Occupation Program (ROP) program for hotel and hospitality work and a Teen Age Parenting Program.

",https://en.wikipedia.org/wiki/Baden_High_School
2021 World Athletics Continental Tour,"The 2021 World Athletics Continental Tour, also known as the 2021 Continental Tour, is the second season of the annual series of outdoor track and field meetings, organised by World Athletics. The Tour forms the second tier of international one-day meetings after the Diamond League.
The Continental Tour is divided into three levels – Gold, Silver and Bronze – whose status is determined by the quality of competition and prize money on offer.",https://en.wikipedia.org/wiki/2021_World_Athletics_Continental_Tour
Concrete security,"In cryptography, concrete security or exact security is a practice-oriented approach that aims to give more precise estimates of the computational complexities of adversarial tasks than polynomial equivalence would allow. It quantifies the security of a cryptosystem by bounding the probability of success for an adversary running for a fixed amount of time. Security proofs with precise analyses are referred to as concrete.
Traditionally, provable security is asymptotic: it classifies the hardness of computational problems using polynomial-time reducibility. Secure schemes are defined to be those in which the advantage of any computationally bounded adversary is negligible. While such a theoretical guarantee is important, in practice one needs to know exactly how efficient a reduction is because of the need to instantiate the security parameter - it is not enough to know that ""sufficiently large"" security parameters will do. An inefficient reduction results either in the success probability for the adversary or the  resource requirement of the scheme being greater than desired.
Concrete security parametrizes all the resources available to the adversary, such as running time and memory, and other resources specific to the system in question, such as the number of plaintexts it can obtain or the number of queries it can make to any oracles available. Then the advantage of the adversary is upper bounded as a function of these resources and of the problem size. It is often possible to give a lower bound (i.e. an adversarial strategy) matching the upper bound, hence the name exact security.

",https://en.wikipedia.org/wiki/Concrete_security
Estradiol hemisuccinate/progesterone,"Estradiol hemisuccinate/progesterone (EHS/P4), sold under the brand name Hosterona, is an injectable combination medication of estradiol hemisuccinate (EHS), an estrogen, and progesterone (P4), a progestogen, which is used to induce withdrawal bleeding in women with non-pregnancy-related amenorrhea (absence of menstruation). It is provided in the form of ampoules containing 20 mg/2 mL EHS and 100 mg/2 mL P4 and is administered by intramuscular injection. The medication is available in Argentina and Paraguay.",https://en.wikipedia.org/wiki/Estradiol_hemisuccinate/progesterone
St Leonards,"St Leonards-on-Sea (commonly known as St Leonards) is a town and seaside resort in the Borough of Hastings in East Sussex, England. It has been part of the borough since the late 19th century and lies to the west of central Hastings. The original part of the settlement was laid out in the early 19th century as a new town: a place of elegant houses designed for the well-off; it also included a central public garden, a hotel, an archery, assembly rooms and a church. Today's St Leonards has extended well beyond that original design, although the original town still exists within it.

",https://en.wikipedia.org/wiki/St_Leonards-on-Sea
List of places in Gabon,This is a list of places in Gabon.,https://en.wikipedia.org/wiki/List_of_places_in_Gabon
National Bulk Handling Corporation,"National Bulk Handling Corporation Pvt. Ltd. (NBHC) offers Integrated Services for Agri-commodities viz., Tech-enabled Procurement, Storage, Commodity Care, Collateral Management, and Supply-chain Solutions.  Other Value-added Services include Quality Testing & Digitized Inspection to capture traceability, Pest Management, Audit, Surveillance & Control, and Agri-loan Distribution.  
Driven by its core values and a remarkable track record spanning over a decade along with the impetus derived from its ownership by True North, NBHC is steadfastly growing through technology-led innovation & path-breaking digital implementations. With an objective to help facilitate the necessary supply-chain transformation, acquired through a partnership with top producers & traders of Agri-crops, NBHC is on its way to becoming a leading player in Agri-tech & Agri-services in India, with a promise to create long-term value for its stakeholders and the community at large.
NBHC is managing assets worth Rs 1,85,000+ cr for 54 banks and has a pan-India warehousing presence with more than 3000+ warehouses across 23 states - adding up to total of 65 million metric tonnes agri commodities under management. It has 45+ functional QA labs and 200 + mobile labs for quality testing of around 170 agri-commodities, as well as pest management services across 16 states. NBHC also works closely with Government Organizations such as Food Corporation of India. It is accredited with ISO 9001 : 2015 / ISO 22000 : 2005. It is empanelled with ICCL (BSE) as Approved Warehouse Provider & Assayer for Agri, Non – Agri / Processed Commodities.",https://en.wikipedia.org/wiki/National_Bulk_Handling_Corporation
Chronological summary of the 2006 Winter Olympics,"This article contains a chronological summary of the 2006 Winter Olympics in Turin, Italy.

",https://en.wikipedia.org/wiki/Chronological_summary_of_the_2006_Winter_Olympics
Ligurian Sea Cetacean Sanctuary,"Originally called the International Ligurian Sea Cetacean Sanctuary (Ligurian Sea Sanctuary), what is now known as the Pelagos Sanctuary for Mediterranean Marine Mammals is a Marine Protected Area aimed at the protection of marine mammals (cetaceans). It covers an area of approximately 84,000 km2, comprising the waters between Toulon (French Riviera), Capo Falcone (western Sardinia), Capo Ferro (eastern Sardinia) and Fosso Chiarone (Tuscany).
The sanctuary is located in the Ligurian basin of the Mediterranean Sea. In this area all the cetaceans occurring in the Mediterranean can be found at regular intervals. It is believed to be the main feeding ground for Fin Whales in the Mediterranean basin.
The sanctuary was established on 25 November 1999 and is the first (and currently the only) international / High Seas MPA in the world covering areas of the Mediterranean seas of France, Italy, and Monaco.
To underline the importance of the sanctuary, it has been added to the Specially Protected Areas of Mediterranean Importance (SPAMI) list of the 1999 Barcelona Convention.

",https://en.wikipedia.org/wiki/Ligurian_Sea_Cetacean_Sanctuary
Orange leaf-nosed bat,"The orange leaf-nosed bat (Rhinonicteris aurantia) is a bat in the family Rhinonycteridae.  It is the only living species in the genus Rhinonicteris which is endemic to Australia, occurring in the far north and north-west of the continent. They roost in caves, eat moths, and are sensitive to human intrusion.",https://en.wikipedia.org/wiki/Orange_leaf-nosed_bat
Drino (fly),Drino is a genus of flies in the family Tachinidae.,https://en.wikipedia.org/wiki/Drino_(fly)
Coccothrinax ekmanii,"Coccothrinax ekmanii, also known in Haitian Creole as gwenn or in Dominican Spanish as palma de guano, is an endangered species of palm which is endemic to the island of Hispaniola (in the Dominican Republic and Haiti).",https://en.wikipedia.org/wiki/Coccothrinax_ekmanii
Latin regional pronunciation,"Latin pronunciation, both in the classical and post-classical age, has varied across different regions and different eras. As the respective languages have undergone sound changes, the changes have often applied to the pronunciation of Latin as well.
Latin still in use today is more often pronounced according to context, rather than geography. For a century, ecclesiastical Latin, that is Latin with an Italianate pronunciation, has been the official pronunciation of the Catholic Church due to the centrality of Italy and Italian, and this is the default of many singers and choirs. In the interest of historically informed performance, some singers of Medieval, Renaissance and Baroque music adopt the pronunciation of the composer's period and region. While in Western university classics departments the reconstructed classical pronunciation has been general since around 1945, in the Anglo-American legal professions the older style of academic Latin still survives.

The following table shows the main differences between different regions with the International Phonetic Alphabet. This is far from a complete listing and lacks the local variations exhibited through centuries, but is intended to give an outline of main characteristics of different regions.

In many countries, these regional varieties are still in general use in schools and churches. The Italian model is increasingly advocated in ecclesiastical contexts and now widely followed in such contexts by speakers of English, sometimes with slight variations. The Liber Usualis prescribes a silent ""h"", except in the two words ""mihi"" and ""nihil"", which are pronounced /miki/ and /nikil/ (this is not universally followed). Some Anglophone singers choose to pronounce ""h"" as /h/ for extra clarity.",https://en.wikipedia.org/wiki/Latin_regional_pronunciation
Atrophy (band),"Atrophy is an American thrash metal band formed in Tucson, Arizona.",https://en.wikipedia.org/wiki/Atrophy_(band)
Thiambutenes,"The Thiambutenes are a family of opioid analgesic drugs developed at the British research laboratory of Burroughs-Wellcome in the late 1940s. The parent compound thiambutene has no analgesic effects, but several compounds from this group are analgesics with around the same potency as morphine.
Notable compounds include dimethylthiambutene, diethylthiambutene, ethylmethylthiambutene, pyrrolidinylthiambutene and piperidylthiambutene. Of these, ethylmethylthiambutene is the most potent, with 1.3x the potency of morphine, pyrrolidinylthiambutene is the least potent at 0.7x, and the rest are all around the same potency as morphine. Diethylthiambutene has been the most widely used, mainly in veterinary medicine.
All of these compounds produced anticholinergic and antihistamine side effects, except for two of the weaker compounds diallylthiambutene and morpholinylthiambutene. They also all have a chiral centre on the alpha carbon (where the R1 group is attached) and so have two stereoisomers, with the dextro isomer being the more potent in all cases, although both isomers are active.
Three of these compounds are explicitly listed as illegal drugs under UN convention, diethylthiambutene, dimethylthiambutene and ethylmethylthiambutene, and so are illegal throughout the world, but the rest will only be illegal in countries such as the US, Australia and New Zealand that have laws equivalent to the Federal Analog Act.",https://en.wikipedia.org/wiki/Thiambutenes
Lancaster High School (California),"Lancaster High School is a public, co-educational high school located in Lancaster, California, United States. Founded in 1995, it is the sixth oldest comprehensive high school in the Antelope Valley Union High School District.",https://en.wikipedia.org/wiki/Lancaster_High_School_(California)
Courgivaux,Courgivaux (French pronunciation: [kuʁʒivo]) is a commune in the Marne department in north-eastern France.,https://en.wikipedia.org/wiki/Courgivaux
Tobelo people,"The Tobelo people are one of the northern Halmahera peoples living in eastern Indonesia, in the northern part of the Maluku Islands and in the eastern side of North Halmahera Regency.

",https://en.wikipedia.org/wiki/Tobelo_people
2011 in Macau,"Events from the year 2011 in Macau, China.",https://en.wikipedia.org/wiki/2011_in_Macau
Breach 3,"Breach 3 is a 1995 real-time tactics video game developed by Impressions Games and published by Sierra On-Line. It is the sequel to Breach and Breach 2.

",https://en.wikipedia.org/wiki/Breach_3
"Dellvale, Kansas","Dellvale is an unincorporated community in Norton County, Kansas, United States.","https://en.wikipedia.org/wiki/Dellvale,_Kansas"
Anarch,"Anarchy is a form of society without rulers. As a type of stateless society, it is commonly contrasted with states, which are centralised polities that claim a monopoly on violence over a permanent territory. Beyond a lack of government, it can more precisely refer to societies that lack any form of authority or hierarchy. While viewed positively by anarchists, the primary advocates of anarchy, it is viewed negatively by advocates of statism, who see it in terms of social disorder.
The word ""anarchy"" was first defined by Ancient Greek philosophy, which understood it to be a corrupted form of direct democracy, where a majority of people exclusively pursue their own interests. This use of the word made its way into Latin during the Middle Ages, before the concepts of anarchy and democracy were disconnected from each other in the wake of the Atlantic Revolutions. During the Age of Enlightenment, philosophers began to look at anarchy in terms of the ""state of nature"", a thought experiment used to justify various forms of hierarchical government. By the late 18th century, some philosophers began to speak in defence of anarchy, seeing it as a preferable alternative to existing forms of tyranny. This lay the foundations for the development of anarchism, which advocates for the creation of anarchy through decentralisation and federalism.

",https://en.wikipedia.org/wiki/Anarchy
Serangoon Garden,"Serangoon Garden Estate is a residential estate in the Serangoon district of the North-East Region of Singapore. 
It is also commonly known as ""Ang Sar Lee"" (红砂厘) for historical reasons, referring to red zinc roofs of the houses in the estate. 

",https://en.wikipedia.org/wiki/Serangoon_Garden
"San Pietro, Schio","San Pietro, or St Peter, is the Neoclassical-style,  main Roman Catholic church or duomo of the town of Schio, region of Veneto, Italy. 

","https://en.wikipedia.org/wiki/San_Pietro,_Schio"
School of Metalliferous Mining,"The School of Metalliferous Mining was formed in 1910 by the amalgamation of all the mining schools in Cornwall, England.",https://en.wikipedia.org/wiki/School_of_Metalliferous_Mining
Progress Chapter 172: Werewolves Of London,"The Chapter 172: Werewolves Of London was a professional wrestling event produced by Progress Wrestling. It took place on October 27, 2024, in London, England at Electric Ballroom.

",https://en.wikipedia.org/wiki/Progress_Chapter_172:_Werewolves_Of_London
Ice blocking,"Ice blocking is a recreational activity in which individuals race to the bottom of a hill sitting on large blocks of ice. In the United States ice blocking is thought to be regional, occurring in the West.  The only equipment needed is some large blocks of thick ice and clothing, preferably padded. Hessian sacks or old towels have been recommended to sit on. Enthusiasts have been known to make ""customized"" ice blocks by freezing ropes into them to act as handles, and mixing colouring agents into the water prior to freezing.
Successful ice blocking requires the outdoor temperature to be above freezing, as the ice block needs to melt in order to be slippery.  Short grass is reported to give the best experience, due to lower drag and hence higher speed.  If the hill is not sufficiently steep or the grass too long, or the outdoor temperatures too cold, ice blocking will not work.  If the grass is wet or becomes wet from continued ice blocking, speeds will increase significantly.  Hazards include falls, bruises, bug bites and getting wet and covered in mud. The bottom of the slope being used should be a wide area free from obstructions.
In Fresno, California the sport has been embraced by high school students, who frequent parks during late night hours in an effort to evade law enforcement officers. Ice blocking was once a very popular night time activity at Hillcrest Park in Fullerton, California, but has subsided since its heyday in the 1960s and 1970s. The sport has a long-standing tradition at Southern Nazarene University (Bethany, Oklahoma), where the Student Government Association holds the event annually.   In 2011, TLC's series Sister Wives highlighted ice blocking in the first episode of their second season. This episode showed the polygamist family spending an afternoon picnic ice blocking at a park.
Excessive pressure on the grass from ice blocking can damage the grass and has resulted in the activity often being banned or restricted by park authorities and groundskeepers.  There are commercially-available snow sleds that incorporate the concept of ice blocking for use during summer.  The lighter and thinner ice blocks used in these sleds (as well as a larger surface area than traditional ice blocks) may reduce damage to the grass.

",https://en.wikipedia.org/wiki/Ice_blocking
Oregon Supreme Court,"The Oregon Supreme Court (OSC) is the highest state court in the U.S. state of Oregon. The only court that may reverse or modify a decision of the Oregon Supreme Court is the Supreme Court of the United States. The OSC holds court at the Oregon Supreme Court Building in Salem, Oregon, near the capitol building on State Street. The building was finished in 1914 and also houses the state's law library, while the courtroom is also used by the Oregon Court of Appeals.
Tracing its heritage to 1841 when Oregon pioneers selected a Supreme Judge with probate powers, the court has grown from a single judge to its current make up of seven justices. Justices of the court serve six-year terms upon election, however vacancies are filled by appointments of the Governor of Oregon until the next general election when any qualified candidate may run for the position, including the appointee. These seven justices then select one member to serve a six-year term as Chief Justice. The court's Chief Justice is not only responsible for assigning cases to the other justices to write the court's opinions, but is also the chief executive of the Oregon Judicial Department.
Primarily an appeals court, the Oregon Supreme Court is also the court of last resort in Oregon. Although most oral arguments before the court are held in the Oregon Supreme Court Building, the court does travel around the state holding sessions in various schools. All cases are heard en banc by the court. It receives appeals from the Oregon Tax Court, the Oregon Court of Appeals, and some select cases such as death penalty appeals. Decisions of the court are published in the Oregon Reporter published by the Oregon Judicial Department. The Territorial Supreme Court was created in 1848 when the Oregon Territory was formed out of the old Oregon Country region, followed by the creation of the State Supreme Court in 1859 when Oregon was admitted to the Union on February 14.",https://en.wikipedia.org/wiki/Oregon_Supreme_Court
List of deputy chairmen of the Federation Council of Russia,"The following is a list of deputy chairmen of the Federation Council of Russia.

",https://en.wikipedia.org/wiki/List_of_deputy_chairmen_of_the_Federation_Council_of_Russia
Dusty Trails (album),"Dusty Trails is the self-titled debut album by the American music duo Dusty Trails. It was released on May 9, 2000, by Atlantic Records.

",https://en.wikipedia.org/wiki/Dusty_Trails_(album)
Ysbyty Aneurin Bevan,"Ysbyty Aneurin Bevan (Welsh for 'Aneurin Bevan Hospital') is a community hospital in Ebbw Vale, Wales.  It is managed by the Aneurin Bevan University Health Board.",https://en.wikipedia.org/wiki/Ysbyty_Aneurin_Bevan
List of Twelve Kingdoms characters,"This is a list of characters in the novel series The Twelve Kingdoms and its anime adaptation.

",https://en.wikipedia.org/wiki/List_of_Twelve_Kingdoms_characters
Kent House railway station,"Kent House railway station is on the Chatham Main Line in England, serving part of the Penge and Beckenham areas in the London Borough of Bromley, south London. It is 7 miles 66 chains (12.6 km) down the line from London Victoria and is situated between Penge East and Beckenham Junction. It takes its name from the nearby Kent House farm, the first house in the historic county of Kent after crossing the Surrey border.
The station and most trains that call are operated by Southeastern, as part of the Bromley South Metro service, while a limited number of Thameslink services also call. Kent House is in Travelcard Zone 4.",https://en.wikipedia.org/wiki/Kent_House_railway_station
Pisa armata,Pisa armata is a species of crab from the eastern Atlantic Ocean.,https://en.wikipedia.org/wiki/Pisa_armata
2013 Kuwait Super Cup,"The 2013 Kuwaiti-Supercup was the sixth Kuwait Super Cup, an annual football match contested by the winners of the previous season's Kuwaiti Premier League and Kuwait Emir Cup competitions.
It featured AL Kuwait, winners of the 2012–13 Kuwaiti Premier League and the Kuwait Emir Cup runner-up Al Qadsia at Ali Al-Salem Al-Sabah Stadium.

",https://en.wikipedia.org/wiki/2013_Kuwait_Super_Cup
Physically integrated dance,"The physically integrated dance movement is part of the disability culture movement, which recognizes and celebrates the first-person experience of disability, not as a medical model construct but as a social phenomenon, through artistic, literary, and other creative means.

",https://en.wikipedia.org/wiki/Physically_integrated_dance
Malham Dar,"Malham Dar (Persian: ملحمدر, also Romanized as Malḩam Dar) is a village in Hendudur Rural District, Sarband District, Shazand County, Markazi Province, Iran. At the 2006 census, its population was 79, in 17 families.",https://en.wikipedia.org/wiki/Malham_Dar
PlagTracker,"PlagTracker is a Ukrainian-based online plagiarism detection service that checks whether similar text content appears elsewhere on the web. It was launched in 2011 by Devellar.
PlagTracker is used by content owners (students, teachers, bloggers, researchers) to detect cases of ""content theft"", in which content is copied, without the permission of the author or owner, from one site to another. Many content publishers also use it to detect cases of content fraud, in which old content is repackaged and sold as new original content.
In July 2011, the website sees 20 percent of visitors coming from Asia out of its 5,000 daily visitors. The US is the number one biggest user of the site, with India in second place. Other heavy users are Malaysia, the Philippines, Pakistan, and Singapore, all in the top 10.",https://en.wikipedia.org/wiki/PlagTracker
Brachyspiraceae,"Brachyspiraceae is a family of Spirochaetota.
Spirochetosis of the Appendix, caused by Brachyspira aalborgi or Brachyspira pilosicoli, is not associated with appendicitis.

",https://en.wikipedia.org/wiki/Brachyspiraceae
Altars of the World,"Altars of the World is a 1976 American documentary film. The film was created as a shorter version of the 1955 American documentary Altars of the East. Altars of the World was the last recipient of the Golden Globe Award for Best Documentary Film before the award was retired in 1977.

",https://en.wikipedia.org/wiki/Altars_of_the_World
Salt Lake meridian,"The Salt Lake meridian, established in 1855, in longitude 111° 54′ 00″ west from Greenwich, has its initial point at southeast corner of Temple Square, in Salt Lake City, Utah, extends north and south through the state, and, with the base line, through the initial, and coincident with the parallel of 40° 46′ 04″ north latitude, governs the surveys in the territory, except those referred to the Uintah meridian and Baseline projected from an initial point in latitude 40° 26′ 20″ north, longitude 109° 57′ 30″ west from Greenwich.",https://en.wikipedia.org/wiki/Salt_Lake_meridian
69th NHK Kōhaku Uta Gassen,"NHK Kōhaku Uta Gassen (Japanese: NHK紅白歌合戦, Hepburn: Enu Eichi Kei Kōhaku Uta Gassen, ""NHK Red and White Song Battle""), more commonly known simply as Kōhaku, is an annual New Year's Eve television special produced by Japanese public broadcaster NHK. It is broadcast live simultaneously on television and radio, nationally and internationally by the NHK network and by some overseas (mainly cable) broadcasters who buy the program. The show ends shortly before midnight. Before the show began broadcasting on television in late 1953, the show was held on 3 January and only consisted of a radio broadcast.
The program divides the most popular music artists of the year into competing teams of red and white. The ""red"" team or akagumi (赤組, 紅組) is composed of all female artists (or groups with female vocals), while the ""white"" team or shirogumi (白組) is all male (or groups with male vocals). At the end of the show, judges and the audience vote to decide which group performed better. The honor of performing on Kōhaku is strictly by invitation, so only the most successful singing acts in the Japanese entertainment industry can perform. In addition to the actual music performances, the costumes, hair-styles, makeup, dancing, and lighting are given focus. A performance on the show is regarded as a highlight in singers' careers due to the show's wide reach.",https://en.wikipedia.org/wiki/K%C5%8Dhaku_Uta_Gassen
Midnight movie,"The term midnight movie is rooted in the practice that emerged in the 1950s of local television stations around the United States airing low-budget genre films as late-night programming, often with a host delivering ironic asides. As a cinematic phenomenon, the midnight screening of offbeat movies began in the early 1970s in a few urban centers, particularly in New York City with screenings of El Topo at the Elgin Theater, eventually spreading across the country. The screening of non-mainstream pictures at midnight was aimed at building a cult film audience, encouraging repeat viewing and social interaction in what was originally a countercultural setting.
The national success of The Rocky Horror Picture Show and the changing economics of the film exhibition industry altered the nature of the midnight movie phenomenon; as its association with broader trends of cultural and political opposition dwindled in the 1980s, the midnight movie became a more purely camp experience—in effect, bringing it closer to the television form that shares its name. The term midnight movie is now often used in two different, though related, ways: as a synonym for B movie, reflecting the relative cheapness characteristic of late-night movies both theatrically and on TV, and as a synonym for cult film.

",https://en.wikipedia.org/wiki/Midnight_movie
Dioon edule,"Dioon edule, the chestnut dioon, is a cycad native to Mexico, also known as palma de la virgen. Cycads are among the oldest seed plants and even pre-date the dinosaurs. It belongs to the Zamiaceae plant family within the order Cycadales. The genus name ""Dioon"" means ""two-egged"", referring to the two ovules (see photo below).
Two subspecies are known, the nominate subspecies growing in a moister environment than the other:

Dioon edule subsp. angustifolium
Dioon edule subsp. edule",https://en.wikipedia.org/wiki/Dioon_edule
Boneh-ye Teymur,"Boneh-ye Teymur (Persian: بنه تيمور, also Romanized as Boneh-ye Teymūr) is a village in Susan-e Gharbi Rural District, Susan District, Izeh County, Khuzestan Province, Iran. At the 2006 census, its population was 342, in 63 families.",https://en.wikipedia.org/wiki/Boneh-ye_Teymur
Stigmella conchyliata,"Stigmella conchyliata is a moth of the family Nepticulidae. It is only known from Kyushu in Japan.
The larvae feed on Alnus species. They mine the leaves of their host plant.

",https://en.wikipedia.org/wiki/Stigmella_conchyliata
Maltese skate,"The Maltese skate (Leucoraja melitensis), or Maltese ray, is a species of fish in the family Rajidae. It is a rare endemic species from the Mediterranean Sea found in the coastal waters of Algeria, Italy, Malta, Tunisia, Greece and Turkey. Its natural habitat is open seas. It is threatened by habitat loss.",https://en.wikipedia.org/wiki/Maltese_skate
Capital gains tax in Washington (state),"A capital gains tax (CGT) is the tax on profits realized on the sale of a non-inventory asset. The most common capital gains are realized from the sale of stocks, bonds, precious metals, real estate, and property.
Not all countries impose a capital gains tax, and most have different rates of taxation for individuals compared to corporations. Countries that do not impose a capital gains tax include Bahrain, Barbados, Belize, the Cayman Islands, the Isle of Man, Jamaica, New Zealand, Sri Lanka, Singapore, and others. In some countries, such as New Zealand and Singapore, professional traders and those who trade frequently are taxed on such profits as a business income. In Sweden, the Investment Savings Account (ISK – Investeringssparkonto) was introduced in 2012 in response to a decision by Parliament to stimulate saving in funds and equities. There is no tax on capital gains in ISKs; instead, the saver pays an annual standard low rate of tax. Fund savers nowadays mainly choose to save in funds via investment savings accounts.
Capital gains taxes are payable on most valuable items or assets sold at a profit. Antiques, shares, precious metals and second homes could be all subject to the tax if the profit is large enough. This lower boundary of profit is set by the government. If the profit is lower than this limit it is tax-free. The profit is in most cases the difference between the amount (or value) an asset is sold for and the amount it was bought for.
The tax rate on capital gains may depend on the sellers income. For example, in the UK the CGT is currently (tax year 2021–22) 10% for incomes under £50,270 and 20% for higher incomes. There is an additional tax that adds 8% to the existing tax rate if the profit comes from residential property. If any property or asset is sold at a loss, it is possible to offset it against annual gains. It is also possible to carry forward losses if these are properly registered with HMRC. The CGT allowance for one tax year in the UK is currently £3,000 for an individual and double (£6,000) for a married couple or in a civil partnership. For equities, national and state legislation often has a large array of fiscal obligations that must be respected regarding capital gains. Taxes are charged by the state over the transactions, dividends and capital gains on the stock market. However, these fiscal obligations may vary from jurisdiction to jurisdiction.",https://en.wikipedia.org/wiki/Capital_gains_tax
